"name","name_ar","sku","price","sale_price","quantity","is_infinite","is_taxable","requires_shipping","is_draft","description","short_description","categories","images","weight","barcode"
"Eufy SoloCam S340","Eufy SoloCam S340","NGS-EUF-SEC-0266","749","","10","FALSE","TRUE","TRUE","FALSE","Eufy SoloCam S340 available at NGS Smart Home Store. Price: 749 SAR.","Eufy SoloCam S340 &#8211; Smart Home Product","أنظمة أمان","https://neogen.store/wp-content/uploads/NGS-EUF-SEC-0266.webp","",""
"Reolink Argus 3 Pro","Reolink Argus 3 Pro","NGS-REO-SEC-0265","449","","10","FALSE","TRUE","TRUE","FALSE","Reolink Argus 3 Pro available at NGS Smart Home Store. Price: 449 SAR.","Reolink Argus 3 Pro &#8211; Smart Home Product","أنظمة أمان","https://neogen.store/wp-content/uploads/NGS-REO-SEC-0265.webp","",""
"TP-Link Tapo C200","TP-Link Tapo C200","NGS-TP-SEC-0264","129","","10","FALSE","TRUE","TRUE","FALSE","TP-Link Tapo C200 available at NGS Smart Home Store. Price: 129 SAR.","TP-Link Tapo C200 &#8211; Smart Home Product","أنظمة أمان","https://neogen.store/wp-content/uploads/NGS-TP-SEC-0264.webp","",""
"Reolink E1 Pro","Reolink E1 Pro","NGS-REO-SEC-0263","199","","10","FALSE","TRUE","TRUE","FALSE","Reolink E1 Pro available at NGS Smart Home Store. Price: 199 SAR.","Reolink E1 Pro &#8211; Smart Home Product","أنظمة أمان","https://neogen.store/wp-content/uploads/NGS-REO-SEC-0263.webp","",""
"Eufy Indoor Cam 2K","Eufy Indoor Cam 2K","NGS-EUF-SEC-0262","199","","10","FALSE","TRUE","TRUE","FALSE","Eufy Indoor Cam 2K available at NGS Smart Home Store. Price: 199 SAR.","Eufy Indoor Cam 2K &#8211; Smart Home Product","أنظمة أمان","https://neogen.store/wp-content/uploads/NGS-EUF-SEC-0262.webp","",""
"Aqara Camera Hub G3","Aqara Camera Hub G3","NGS-AQA-SEC-0261","549","","10","FALSE","TRUE","TRUE","FALSE","Aqara Camera Hub G3 available at NGS Smart Home Store. Price: 549 SAR.","Aqara Camera Hub G3 &#8211; Smart Home Product","أنظمة أمان","https://neogen.store/wp-content/uploads/NGS-AQA-SEC-0261.webp","",""
"Aqara Radiator E1","Aqara Radiator E1","NGS-AQA-CLI-0260","249","","10","FALSE","TRUE","TRUE","FALSE","Aqara Radiator E1 available at NGS Smart Home Store. Price: 249 SAR.","Aqara Radiator E1 &#8211; Smart Home Product","تحكم بالمناخ","https://neogen.store/wp-content/uploads/NGS-AQA-CLI-0260.webp","",""
"Broadlink RM4 Pro","Broadlink RM4 Pro","NGS-BRO-CLI-0259","159","","10","FALSE","TRUE","TRUE","FALSE","Broadlink RM4 Pro available at NGS Smart Home Store. Price: 159 SAR.","Broadlink RM4 Pro &#8211; Smart Home Product","تحكم بالمناخ","https://neogen.store/wp-content/uploads/NGS-BRO-CLI-0259.webp","",""
"Sensibo Air Pro","Sensibo Air Pro","NGS-SEN-CLI-0258","449","","10","FALSE","TRUE","TRUE","FALSE","Sensibo Air Pro available at NGS Smart Home Store. Price: 449 SAR.","Sensibo Air Pro &#8211; Smart Home Product","تحكم بالمناخ","https://neogen.store/wp-content/uploads/NGS-SEN-CLI-0258.webp","",""
"SwitchBot Hub 2","SwitchBot Hub 2","NGS-SWI-CLI-0257","259","","10","FALSE","TRUE","TRUE","FALSE","SwitchBot Hub 2 available at NGS Smart Home Store. Price: 259 SAR.","SwitchBot Hub 2 &#8211; Smart Home Product","تحكم بالمناخ","https://neogen.store/wp-content/uploads/NGS-SWI-CLI-0257.webp","",""
"Aqara AC Companion P3","Aqara AC Companion P3","NGS-AQA-CLI-0256","259","","10","FALSE","TRUE","TRUE","FALSE","Aqara AC Companion P3 available at NGS Smart Home Store. Price: 259 SAR.","Aqara AC Companion P3 &#8211; Smart Home Product","تحكم بالمناخ","https://neogen.store/wp-content/uploads/NGS-AQA-CLI-0256.webp","",""
"ecobee Premium","ecobee Premium","NGS-ECO-CLI-0255","1099","","10","FALSE","TRUE","TRUE","FALSE","ecobee Premium available at NGS Smart Home Store. Price: 1099 SAR.","ecobee Premium &#8211; Smart Home Product","تحكم بالمناخ","https://neogen.store/wp-content/uploads/NGS-ECO-CLI-0255.webp","",""
"Nest Learning 3rd Gen","Nest Learning 3rd Gen","NGS-NES-CLI-0254","999","","10","FALSE","TRUE","TRUE","FALSE","Nest Learning 3rd Gen available at NGS Smart Home Store. Price: 999 SAR.","Nest Learning 3rd Gen &#8211; Smart Home Product","تحكم بالمناخ","https://neogen.store/wp-content/uploads/NGS-NES-CLI-0254.webp","",""
"Meross MSS425F","Meross MSS425F","NGS-MER-PLU-0253","169","","10","FALSE","TRUE","TRUE","FALSE","Meross MSS425F available at NGS Smart Home Store. Price: 169 SAR.","Meross MSS425F &#8211; Smart Home Product","بلاقات ذكية","https://neogen.store/wp-content/uploads/NGS-MER-PLU-0253.webp","",""
"TP-Link Kasa KP401","TP-Link Kasa KP401","NGS-TP-PLU-0252","119","","10","FALSE","TRUE","TRUE","FALSE","TP-Link Kasa KP401 available at NGS Smart Home Store. Price: 119 SAR.","TP-Link Kasa KP401 &#8211; Smart Home Product","بلاقات ذكية","https://neogen.store/wp-content/uploads/NGS-TP-PLU-0252.webp","",""
"SwitchBot Plug Mini","SwitchBot Plug Mini","NGS-SWI-PLU-0250","59","","10","FALSE","TRUE","TRUE","FALSE","SwitchBot Plug Mini available at NGS Smart Home Store. Price: 59 SAR.","SwitchBot Plug Mini &#8211; Smart Home Product","بلاقات ذكية","https://neogen.store/wp-content/uploads/NGS-SWI-PLU-0250.webp","",""
"TP-Link Tapo P110","TP-Link Tapo P110","NGS-TP-PLU-0248","69","","10","FALSE","TRUE","TRUE","FALSE","TP-Link Tapo P110 available at NGS Smart Home Store. Price: 69 SAR.","TP-Link Tapo P110 &#8211; Smart Home Product","بلاقات ذكية","https://neogen.store/wp-content/uploads/NGS-TP-PLU-0248.webp","",""
"Sonoff S40","Sonoff S40","NGS-SON-PLU-0247","59","","10","FALSE","TRUE","TRUE","FALSE","Sonoff S40 available at NGS Smart Home Store. Price: 59 SAR.","Sonoff S40 &#8211; Smart Home Product","بلاقات ذكية","https://neogen.store/wp-content/uploads/NGS-SON-PLU-0247.webp","",""
"Aqara Smart Plug","Aqara Smart Plug","NGS-AQA-PLU-0246","99","","10","FALSE","TRUE","TRUE","FALSE","Aqara Smart Plug available at NGS Smart Home Store. Price: 99 SAR.","Aqara Smart Plug &#8211; Smart Home Product","بلاقات ذكية","https://neogen.store/wp-content/uploads/NGS-AQA-PLU-0246.webp","",""
"Nanoleaf Shapes Hexagon 9pk","Nanoleaf Shapes Hexagon 9pk","NGS-NAN-LIG-0245","999","","10","FALSE","TRUE","TRUE","FALSE","Nanoleaf Shapes Hexagon 9pk available at NGS Smart Home Store. Price: 999 SAR.","Nanoleaf Shapes Hexagon 9pk &#8211; Smart Home Product","إضاءة","https://neogen.store/wp-content/uploads/NGS-NAN-LIG-0245.webp","",""
"Hue Dimmer Switch V2","Hue Dimmer Switch V2","NGS-HUE-LIG-0243","129","","10","FALSE","TRUE","TRUE","FALSE","Hue Dimmer Switch V2 available at NGS Smart Home Store. Price: 129 SAR.","Hue Dimmer Switch V2 &#8211; Smart Home Product","إضاءة","https://neogen.store/wp-content/uploads/NGS-HUE-LIG-0243.webp","",""
"Shelly Plus 2PM","Shelly Plus 2PM","NGS-SHE-LIG-0242","119","","10","FALSE","TRUE","TRUE","FALSE","Shelly Plus 2PM available at NGS Smart Home Store. Price: 119 SAR.","Shelly Plus 2PM &#8211; Smart Home Product","إضاءة","https://neogen.store/wp-content/uploads/NGS-SHE-LIG-0242.webp","",""
"Shelly Plus 1","Shelly Plus 1","NGS-SHE-LIG-0241","69","","10","FALSE","TRUE","TRUE","FALSE","Shelly Plus 1 available at NGS Smart Home Store. Price: 69 SAR.","Shelly Plus 1 &#8211; Smart Home Product","إضاءة","https://neogen.store/wp-content/uploads/NGS-SHE-LIG-0241.webp","",""
"Aqara Wall Switch H1","Aqara Wall Switch H1","NGS-AQA-LIG-0238","149","","10","FALSE","TRUE","TRUE","FALSE","Aqara Wall Switch H1 available at NGS Smart Home Store. Price: 149 SAR.","Aqara Wall Switch H1 &#8211; Smart Home Product","إضاءة","https://neogen.store/wp-content/uploads/NGS-AQA-LIG-0238.webp","",""
"WLED ESP32 Controller","WLED ESP32 Controller","NGS-WLE-LIG-0237","49","","10","FALSE","TRUE","TRUE","FALSE","WLED ESP32 Controller available at NGS Smart Home Store. Price: 49 SAR.","WLED ESP32 Controller &#8211; Smart Home Product","إضاءة","https://neogen.store/wp-content/uploads/NGS-WLE-LIG-0237.webp","",""
"Gledopto Controller","Gledopto Controller","NGS-GLE-LIG-0236","99","","10","FALSE","TRUE","TRUE","FALSE","Gledopto Controller available at NGS Smart Home Store. Price: 99 SAR.","Gledopto Controller &#8211; Smart Home Product","إضاءة","https://neogen.store/wp-content/uploads/NGS-GLE-LIG-0236.webp","",""
"Govee RGBIC Pro 5m","Govee RGBIC Pro 5m","NGS-GOV-LIG-0235","199","","10","FALSE","TRUE","TRUE","FALSE","Govee RGBIC Pro 5m available at NGS Smart Home Store. Price: 199 SAR.","Govee RGBIC Pro 5m &#8211; Smart Home Product","إضاءة","https://neogen.store/wp-content/uploads/NGS-GOV-LIG-0235.webp","",""
"Nanoleaf Essentials A19","Nanoleaf Essentials A19","NGS-NAN-LIG-0234","99","","10","FALSE","TRUE","TRUE","FALSE","Nanoleaf Essentials A19 available at NGS Smart Home Store. Price: 99 SAR.","Nanoleaf Essentials A19 &#8211; Smart Home Product","إضاءة","https://neogen.store/wp-content/uploads/NGS-NAN-LIG-0234.webp","",""
"IKEA TRÅDFRI E27","IKEA TRÅDFRI E27","NGS-IKE-LIG-0233","59","","10","FALSE","TRUE","TRUE","FALSE","IKEA TRÅDFRI E27 available at NGS Smart Home Store. Price: 59 SAR.","IKEA TRÅDFRI E27 &#8211; Smart Home Product","إضاءة","https://neogen.store/wp-content/uploads/NGS-IKE-LIG-0233.webp","",""
"Philips Hue White Ambiance","Philips Hue White Ambiance","NGS-PHI-LIG-0232","129","","10","FALSE","TRUE","TRUE","FALSE","Philips Hue White Ambiance available at NGS Smart Home Store. Price: 129 SAR.","Philips Hue White Ambiance &#8211; Smart Home Product","إضاءة","https://neogen.store/wp-content/uploads/NGS-PHI-LIG-0232.webp","",""
"Philips Hue White &amp; Color A19","Philips Hue White &amp; Color A19","NGS-PHI-LIG-0231","229","","10","FALSE","TRUE","TRUE","FALSE","Philips Hue White &amp; Color A19 available at NGS Smart Home Store. Price: 229 SAR.","Philips Hue White &amp; Color A19 &#8211; Smart Home Product","إضاءة","https://neogen.store/wp-content/uploads/NGS-PHI-LIG-0231.webp","",""
"Apollo MSR-2","Apollo MSR-2","NGS-APO-SEN-0229","179","","10","FALSE","TRUE","TRUE","FALSE","Apollo MSR-2 available at NGS Smart Home Store. Price: 179 SAR.","Apollo MSR-2 &#8211; Smart Home Product","Sensors","https://neogen.store/wp-content/uploads/NGS-APO-SEN-0229.webp","",""
